id,degree,Y,catVar
5991,1,0,b
5992,5,0,b
5993,4,0,b
5994,5,0,b
5995,50,1,c
5996,300,0,b
5997,50,0,b
5998,60,1,d
5999,20,0,b
6000,1,0,b
6001,2,1,d
6002,10,0,b
6003,125,0,a
6004,25,0,a
6005,3,0,a
6006,8,0,b
6007,3,0,b
6008,20,0,a
6009,5,0,b
6010,120,0,a
6011,100,1,d
6012,12,0,b
6013,15,0,b
6014,6,1,c
6015,15,1,d
6016,20,1,d
6017,10,0,b
6018,1,0,a
6019,40,0,b
6020,6,0,a
6021,15,0,b
6022,3,1,d
6023,100,1,d
6024,50,0,b
6025,12,1,d
6026,5,0,b
6027,4,0,b
6028,45,0,b
6029,5,0,b
6030,2,0,b
6031,1,0,b
6032,1,0,b
6033,20,0,b
6034,20,1,d
6035,1,0,b
6036,100,0,b
6037,15,0,a
6038,30,0,b
6039,30,0,b
6040,20,0,b
6041,10,0,b
6042,12,0,a
6043,3,0,b
6044,10,0,b
6045,3,0,b
6046,20,1,d
6047,6,0,b
6048,30,0,b
6049,2,0,b
6050,100,1,c
6051,20,0,b
6052,100,0,b
6053,30,0,b
6054,40,0,b
6055,7,0,b
6056,5,0,b
6057,20,1,d
6058,5,1,c
6059,90,0,b
6060,15,0,b
6061,20,0,b
6062,2,0,b
6063,10,0,b
6064,4,0,a
6065,4,0,a
6066,10,0,b
6067,2,0,b
6068,15,0,b
6069,12,0,a
6070,12,1,c
6071,11,0,b
6072,46,0,b
6073,30,0,b
6074,1,0,b
6075,5,0,b
6076,4,0,b
6077,6,0,b
6078,1,0,b
6079,20,1,d
6080,9,0,a
6081,4,0,b
6082,3,0,b
6083,30,0,b
6084,70,1,d
6085,3,0,b
6086,3,0,b
6087,6,0,b
6088,50,1,d
6089,10,0,b
6090,6,0,b
6091,5,0,b
6092,20,1,d
6093,70,0,b
6094,200,1,d
6095,4,0,a
6096,13,0,b
6097,10,0,b
6098,30,0,b
6099,5,0,b
6100,18,0,a
6101,40,1,c
6102,11,1,d
6103,12,1,d
6104,3,0,a
6105,1,0,a
6106,2,1,c
6107,5,1,d
6108,6,1,d
6109,12,1,d
6110,1,0,b
6111,10,0,b
6112,2,0,b
6113,25,0,b
6114,10,0,b
6115,6,0,b
6116,100,1,c
6117,30,0,a
6118,100,1,d
6119,7,0,b
6120,8,0,a
6121,5,1,d
6122,2,1,c
6123,4,0,b
6124,4,1,d
6125,100,0,a
6126,25,0,b
6127,20,0,b
6128,5,0,b
6129,5,1,d
6130,5,0,a
6131,2,0,b
6132,300,1,d
6133,30,0,a
6134,15,1,c
6135,500,0,b
6136,3,0,b
6137,2,0,b
6138,48,1,c
6139,30,0,a
6140,5,0,b
6141,5,0,b
6142,15,1,d
6143,4,0,b
6144,60,0,b
6145,12,0,b
6146,8,0,a
6147,10,0,b
6148,25,1,c
6149,5,0,a
6150,5,0,b
6151,8,0,b
6152,50,0,b
6153,40,0,b
6154,5,0,b
6155,50,0,a
6156,2,0,a
6157,6,0,b
6158,3,0,b
6159,12,0,b
6160,5,0,b
6161,28,0,b
6162,12,0,b
6163,100,1,d
6164,18,0,b
6165,1,0,b
6166,4,0,a
6167,5,0,b
6168,7,0,b
6169,8,0,a
6170,30,1,c
6171,12,0,a
6172,100,1,c
6173,10,0,b
6174,2,0,b
6175,60,0,b
6176,20,0,b
6177,5,0,b
6178,2,0,b
6179,100,0,b
6180,100,1,c
6181,10,0,b
6182,35,1,c
6183,1,0,b
6184,3,0,a
6185,5,0,b
6186,4,0,a
6187,4,0,a
6188,10,0,a
6189,4,0,b
6190,5,0,b
6191,100,0,b
6192,10,0,b
6193,1,0,b
6194,3,0,a
6195,2,0,b
6196,1,0,b
6197,10,0,a
6198,10,0,a
6199,30,1,d
6200,20,0,b
6201,5,0,b
6202,5,0,b
6203,20,1,c
6204,20,0,a
6205,30,1,d
6206,1,0,b
6207,3,1,d
6208,4,0,b
6209,1000,0,a
6210,60,0,a
6211,80,0,a
6212,5,0,b
6213,15,0,a
6214,500,0,b
6215,8,0,b
6216,10,0,b
6217,25,0,a
6218,80,1,c
6219,1,0,a
6220,15,0,b
6221,8,0,b
6222,200,1,d
6223,1,0,b
6224,6,0,b
6225,100,1,c
6226,2,0,b
6227,100,0,b
6228,50,1,d
6229,10,0,b
6230,15,0,b
6231,20,0,a
6232,40,0,b
6233,100,0,a
6234,4,0,b
6235,30,1,d
6236,50,1,d
6237,10,0,b
6238,8,0,b
6239,37,0,b
6240,40,0,a
6241,4,0,b
6242,2,0,b
6243,12,0,b
6244,10,0,b
6245,1,0,b
6246,80,0,b
6247,90,0,b
6248,4,0,b
6249,10,0,b
6250,1,0,b
6251,20,0,b
6252,2,0,b
6253,10,0,a
6254,2,0,b
6255,1,0,b
6256,100,0,b
6257,13,0,b
6258,10,0,b
6259,10,1,d
6260,3,0,b
6261,20,0,b
6262,3,0,b
6263,20,1,d
6264,3,0,a
6265,300,0,b
6266,2,0,b
6267,1,0,b
6268,1,0,b
6269,150,0,b
6270,20,0,b
6271,5,0,b
6272,150,1,c
6273,50,1,c
6274,5,0,a
6275,100,0,b
6276,6,0,b
6277,500,0,b
6278,8,0,b
6279,4,0,b
6280,70,1,c
6281,3,0,a
6282,10,0,b
6283,40,0,b
6284,10,0,b
6285,30,0,b
6286,4,1,d
6287,30,0,b
6288,100,0,a
6289,4,0,a
6290,100,0,b
6291,3,0,b
6292,25,0,b
6293,6,0,b
6294,4,0,b
6295,100,1,c
6296,15,1,d
6297,4,0,b
6298,100,0,b
6299,250,1,d
6300,35,0,b
6301,4,0,b
6302,8,1,d
6303,35,0,b
6304,20,1,d
6305,10,0,b
6306,4,0,a
6307,100,0,b
6308,30,0,b
6309,14,0,b
6310,10,0,b
6311,1,0,b
6312,150,1,d
6313,30,0,b
6314,1,0,a
6315,2,0,a
6316,5,0,b
6317,5,0,b
6318,60,0,a
6319,2,0,b
6320,15,0,b
6321,20,0,a
6322,45,0,b
6323,10,0,b
6324,15,1,d
6325,3,1,c
6326,5,0,b
6327,5,0,a
6328,2,0,b
6329,20,0,a
6330,10,0,b
6331,30,0,a
6332,3,0,b
6333,21,0,b
6334,5,0,a
6335,120,0,b
6336,7,0,a
6337,1,0,b
6338,2,1,d
6339,5,0,b
6340,2,0,b
6341,10,0,b
6342,50,0,b
6343,6,0,b
6344,20,1,d
6345,14,1,c
6346,10,0,a
6347,200,1,d
6348,1,0,b
6349,30,1,c
6350,10,0,b
6351,50,0,b
6352,15,1,d
6353,8,0,b
6354,1,0,b
6355,3,0,b
6356,55,1,d
6357,8,0,a
6358,12,0,b
6359,200,0,a
6360,10,0,b
6361,3,0,b
6362,6,0,b
6363,100,1,d
6364,3,1,d
6365,5,1,c
6366,40,1,d
6367,100,0,b
6368,40,0,b
6369,30,1,d
6370,10,0,a
6371,10,0,b
6372,15,0,a
6373,100,1,d
6374,5,0,b
6375,2,0,b
6376,4,1,c
6377,8,0,b
6378,60,1,c
6379,6,0,b
6380,60,0,b
6381,20,0,a
6382,300,0,b
6383,30,0,b
6384,100,0,b
6385,80,0,b
6386,50,0,b
6387,2,0,a
6388,2,0,b
6389,25,0,b
6390,10,1,d
6391,5,0,b
6392,30,1,c
6393,45,0,b
6394,2,0,b
6395,70,0,a
6396,3,0,b
6397,50,1,d
6398,50,0,b
6399,5,0,b
6400,10,0,b
6401,50,0,b
6402,10,0,b
6403,30,1,d
6404,15,0,b
6405,20,0,b
6406,2,0,a
6407,5,0,a
6408,30,1,c
6409,2,0,b
6410,3,0,b
6411,20,0,b
6412,20,0,b
6413,3,0,b
6414,2,0,b
6415,20,0,b
6416,50,0,b
6417,15,0,a
6418,100,0,b
6419,50,0,b
6420,4,1,d
6421,1,0,b
6422,10,0,a
6423,3,0,a
6424,1,0,b
6425,17,0,a
6426,60,1,d
6427,4,0,a
6428,1,0,a
6429,4,0,b
6430,5,0,a
6431,4,0,b
6432,100,0,b
6433,8,0,a
6434,120,1,d
6435,1,0,b
6436,15,1,d
6437,5,0,b
6438,11,0,b
6439,20,0,a
6440,100,0,b
6441,6,0,b
6442,2,0,b
6443,4,0,b
6444,1,0,a
6445,3,0,b
6446,10,0,b
6447,4,0,b
6448,45,1,d
6449,7,1,c
6450,8,0,b
6451,75,0,b
6452,10,0,a
6453,10,0,a
6454,3,0,b
6455,12,1,c
6456,23,0,a
6457,10,1,d
6458,20,1,d
6459,25,1,c
6460,30,0,b
6461,3,0,b
6462,5,0,a
6463,5,1,d
6464,3,0,b
6465,20,1,d
6466,60,1,d
6467,10,0,a
6468,150,1,d
6469,4,0,b
6470,10,0,b
6471,6,0,b
6472,2,0,a
6473,2,1,d
6474,7,0,b
6475,160,0,b
6476,20,1,c
6477,10,0,b
6478,1,0,a
6479,20,1,d
6480,3,0,b
6481,100,0,a
6482,2,0,b
6483,10,0,b
6484,5,0,b
6485,8,1,d
6486,30,1,d
6487,8,0,b
6488,4,0,a
6489,1,1,d
6490,75,1,d
6491,1,0,a
6492,4,0,b
6493,75,1,d
6494,12,0,b
6495,3,0,a
6496,45,0,b
6497,40,0,b
6498,75,0,a
6499,30,1,d
6500,30,0,a
6501,1,0,a
6502,3,0,b
6503,3,0,b
6504,10,0,a
6505,6,0,b
6506,500,0,b
6507,25,0,b
6508,25,0,b
6509,15,1,d
6510,30,0,a
6511,1,0,b
6512,100,0,b
6513,6,1,c
6514,14,0,b
6515,6,0,b
6516,50,0,b
6517,3,1,d
6518,4,0,b
6519,1,0,a
6520,280,0,b
6521,2,0,b
6522,16,1,d
6523,5,0,b
6524,100,1,d
6525,10,0,b
6526,4,0,a
6527,7,0,b
6528,2,0,b
6529,2,0,b
6530,8,0,b
6531,20,0,b
6532,150,0,b
6533,10,0,b
6534,10,0,b
6535,100,0,b
6536,40,0,b
6537,6,0,b
6538,4,0,b
6539,3,0,b
6540,5,0,b
6541,70,0,a
6542,6,0,b
6543,10,0,b
6544,4,0,b
6545,5,0,b
6546,1,0,a
6547,2,0,b
6548,5,1,c
6549,5,0,a
6550,70,0,a
6551,10,0,b
6552,10,0,a
6553,3,0,b
6554,9,0,b
6555,6,0,b
6556,150,1,d
6557,30,0,b
6558,10,0,b
6559,200,0,b
6560,2,0,b
6561,3,0,b
6562,1,0,b
6563,2,0,b
6564,10,1,d
6565,25,1,d
6566,1,1,d
6567,100,1,d
6568,8,1,c
6569,20,0,b
6570,10,0,b
6571,50,0,a
6572,8,0,b
6573,4,0,b
6574,2,0,b
6575,3,0,b
6576,50,0,a
6577,4,0,b
6578,2,0,b
6579,2,0,a
6580,22,1,c
6581,20,1,d
6582,6,0,b
6583,30,0,b
6584,150,0,b
6585,5,0,a
6586,5,0,b
6587,2,0,b
6588,5,0,b
6589,250,0,b
6590,5,0,b
6591,15,1,c
6592,3,0,b
6593,6,0,b
6594,10,1,c
6595,45,1,d
6596,3,0,b
6597,16,0,b
6598,15,0,b
6599,1,0,b
6600,130,0,b
6601,10,1,c
6602,3,0,b
6603,1,0,b
6604,30,0,b
6605,30,0,a
6606,5,1,c
6607,17,1,d
6608,4,0,b
6609,15,1,c
6610,15,1,d
6611,5,0,b
6612,5,0,b
6613,4,0,b
6614,7,0,a
6615,100,0,b
6616,5,0,b
6617,40,0,b
6618,4,0,b
6619,2,0,b
6620,100,0,b
6621,1,0,b
6622,25,0,b
6623,40,0,a
6624,15,1,d
6625,130,1,d
6626,85,0,b
6627,30,1,d
6628,3,0,b
6629,115,1,d
6630,20,1,c
6631,2,0,b
6632,5,0,b
6633,3,0,b
6634,30,0,b
6635,4,0,b
6636,10,0,b
6637,20,0,a
6638,7,0,b
6639,30,0,a
6640,5,0,a
6641,1,0,b
6642,4,0,a
6643,4,0,b
6644,120,0,a
6645,3,0,b
6646,40,0,b
6647,20,0,b
6648,7,0,b
6649,3,0,b
6650,10,0,b
6651,20,1,c
6652,30,0,a
6653,10,0,b
6654,20,1,c
6655,10,0,b
6656,4,0,b
6657,3,0,a
6658,15,0,b
6659,3,0,b
6660,9,0,b
6661,20,0,a
6662,4,0,b
6663,2,0,b
6664,6,0,b
6665,1,0,a
6666,2,0,a
6667,9,1,c
6668,20,0,b
6669,3,0,b
6670,8,0,b
6671,4,0,b
6672,30,0,b
6673,100,0,b
6674,800,1,d
6675,100,1,d
6676,3,0,b
6677,3,0,a
6678,15,0,a
6679,10,0,b
6680,2,0,b
6681,80,0,a
6682,3,0,a
6683,6,0,b
6684,10,0,b
6685,10,0,b
6686,6,0,b
6687,15,0,b
6688,20,1,c
6689,30,0,b
6690,3,0,b
6691,15,0,b
6692,12,1,d
6693,1,0,b
6694,6,0,b
6695,150,0,b
6696,4,0,b
6697,3,0,b
6698,1000,1,c
6699,50,0,b
6700,5,0,a
6701,25,0,b
6702,30,0,b
6703,2,1,d
6704,19,1,d
6705,22,0,b
6706,5,0,b
6707,40,0,b
6708,75,0,b
6709,60,1,d
6710,40,0,b
6711,15,0,b
6712,25,0,b
6713,2,0,a
6714,4,1,c
6715,40,0,b
6716,3,1,d
6717,4,0,b
6718,200,0,b
6719,50,1,d
6720,3,0,a
6721,2,0,b
6722,10,0,a
6723,1,0,b
6724,230,0,b
6725,20,0,b
6726,40,0,a
6727,25,0,b
6728,10,0,a
6729,10,0,b
6730,3,0,a
6731,60,1,d
6732,4,1,d
6733,4,0,b
6734,3,0,a
6735,15,0,b
6736,160,1,d
6737,25,1,c
6738,5,0,a
6739,2,0,b
6740,2,0,b
6741,50,1,d
6742,30,0,b
6743,7,1,d
6744,10,0,b
6745,30,0,b
6746,20,0,b
6747,4,0,b
6748,35,0,b
6749,50,0,b
6750,30,0,b
6751,10,1,d
6752,15,1,d
6753,2,0,b
6754,4,0,b
6755,30,0,b
6756,15,0,b
6757,10,0,b
6758,60,1,d
6759,6,0,a
6760,14,0,a
6761,10,0,b
6762,5,0,a
6763,75,0,b
6764,3,1,c
6765,3,0,b
6766,2,0,a
6767,700,0,a
6768,10,0,b
6769,8,0,b
6770,20,0,a
6771,2,0,b
6772,12,0,b
6773,10,0,b
6774,5,0,b
6775,8,0,b
6776,6,0,b
6777,2,0,b
6778,23,1,d
6779,15,0,b
6780,1,0,b
6781,40,0,b
6782,100,0,a
6783,1,0,b
6784,2,1,d
6785,40,0,b
6786,2,0,b
6787,5,0,b
6788,2,0,b
6789,15,0,b
6790,4,0,b
6791,1,0,b
6792,30,0,b
6793,15,0,b
6794,3,0,b
6795,120,1,d
6796,5,0,b
6797,3,0,b
6798,5,0,b
6799,3,1,d
6800,5,0,a
6801,7,0,b
6802,20,0,b
6803,10,0,b
6804,15,0,b
6805,9,0,b
6806,8,0,b
6807,3,0,a
6808,1,1,d
6809,30,0,a
6810,5,0,b
6811,2,1,d
6812,20,1,d
6813,10,0,b
6814,20,1,d
6815,5,0,a
6816,6,0,a
6817,5,1,d
6818,1,0,a
6819,10,0,b
6820,7,0,b
6821,5,1,c
6822,40,0,b
6823,100,0,b
6824,50,0,b
6825,5,1,d
6826,1,0,b
6827,1,0,b
6828,2,1,d
6829,9,0,a
6830,5,0,a
6831,9,0,a
6832,10,0,a
6833,200,0,b
6834,6,1,d
6835,75,0,b
6836,8,0,a
6837,2,0,a
6838,10,0,b
6839,10,0,a
6840,9,0,b
6841,40,1,c
6842,15,0,b
6843,10,1,d
6844,10,1,d
6845,5,0,b
6846,80,0,a
6847,50,1,d
6848,60,0,b
6849,10,1,d
6850,60,0,b
6851,15,0,a
6852,3,0,b
6853,20,0,b
6854,25,1,d
6855,18,1,c
6856,5,0,b
6857,200,0,b
6858,50,0,a
6859,10,1,d
6860,20,0,b
6861,20,1,d
6862,25,1,d
6863,7,0,b
6864,10,0,b
6865,20,1,d
6866,20,0,b
6867,20,1,d
6868,3,0,b
6869,4,0,b
6870,140,0,b
6871,55,0,a
6872,5,0,a
6873,4,0,b
6874,10,0,a
6875,1,1,d
6876,10,0,b
6877,4,0,b
6878,1,1,d
6879,10,0,b
6880,3,0,b
6881,20,0,b
6882,20,1,d
6883,50,0,a
6884,12,0,b
6885,20,1,d
6886,4,0,a
6887,1,0,b
6888,2,0,a
6889,500,0,b
6890,36,0,a
6891,4,0,b
6892,100,1,c
6893,10,1,d
6894,20,0,b
6895,15,0,b
6896,2,0,a
6897,4,0,a
6898,4,0,b
6899,3,0,b
6900,20,0,b
6901,90,0,b
6902,6,0,a
6903,8,0,b
6904,10,0,b
6905,3,0,a
6906,2,0,b
6907,100,0,b
6908,60,0,b
6909,1000,0,b
6910,4,1,d
6911,45,1,d
6912,20,0,b
6913,6,1,d
6914,20,0,b
6915,30,1,d
6916,5,0,b
6917,6,0,a
6918,10,0,b
6919,70,0,b
6920,55,1,c
6921,20,0,b
6922,3,0,b
6923,1,0,b
6924,2,0,b
6925,10,0,b
6926,6,0,b
6927,15,1,d
6928,25,0,b
6929,2,1,d
6930,8,0,b
6931,2,0,a
6932,7,0,b
6933,5,0,a
6934,18,0,b
6935,5,0,a
6936,1,0,b
6937,30,1,c
6938,100,0,b
6939,20,0,a
6940,30,0,b
6941,10,0,b
6942,60,1,d
6943,8,0,b
6944,5,0,b
6945,100,0,b
6946,60,1,c
6947,70,0,b
6948,20,0,b
6949,5,0,b
6950,1,0,b
6951,1,0,b
6952,8,0,b
6953,150,0,b
6954,3,0,a
6955,12,0,b
6956,10,0,b
6957,4,0,b
6958,60,0,b
6959,10,0,a
6960,200,0,b
6961,6,0,a
6962,1,0,b
6963,86,1,d
6964,50,0,b
6965,10,0,b
6966,2,0,b
6967,30,1,d
6968,3,0,b
6969,3,0,a
6970,50,0,b
6971,6,0,b
6972,20,1,d
6973,30,1,c
6974,10,0,b
6975,10,0,b
6976,1,0,b
6977,5,0,a
6978,25,0,b
6979,28,1,d
6980,15,1,d
6981,30,1,d
6982,2,0,b
6983,150,0,b
6984,3,0,b
6985,20,0,b
6986,10,1,d
6987,10,0,b
6988,3,0,a
6989,200,0,b
6990,35,1,d
6991,7,0,a
6992,20,0,b
6993,1,0,a
6994,3,0,b
6995,1,0,a
6996,10,0,b
6997,5,0,b
6998,2,0,b
6999,20,0,a
7000,4,1,d
7001,30,1,d
7002,12,0,b
7003,10,0,b
7004,20,0,b
7005,2,0,b
7006,3,0,a
7007,100,1,d
7008,15,1,d
7009,3,0,b
7010,25,1,d
7011,2,0,b
7012,6,0,b
7013,150,0,b
7014,3,0,a
7015,2,0,b
7016,1,0,a
7017,4,1,d
7018,8,1,d
7019,100,0,b
7020,4,0,b
7021,25,1,d
7022,30,0,b
7023,15,0,b
7024,70,0,b
7025,1,0,b
7026,3,0,b
7027,5,0,b
7028,9,0,b
7029,25,0,a
7030,6,0,b
7031,60,1,d
7032,2,0,a
7033,5,0,b
7034,5,0,b
7035,20,1,d
7036,50,0,b
7037,5,0,b
7038,4,0,a
7039,30,0,a
7040,10,0,a
7041,40,1,c
7042,2,0,b
7043,6,0,b
7044,50,0,b
7045,3,0,a
7046,25,0,b
7047,25,0,b
7048,30,0,a
7049,60,0,b
7050,1,0,b
7051,134,1,d
7052,2,0,b
7053,3,0,a
7054,2,1,d
7055,15,0,b
7056,25,0,b
7057,3,0,b
7058,5,0,b
7059,11,0,b
7060,15,1,d
7061,8,0,a
7062,2,0,b
7063,6,0,b
7064,2,0,b
7065,10,0,b
7066,20,1,d
7067,4,0,a
7068,50,0,b
7069,500,0,b
7070,8,0,b
7071,30,0,b
7072,10,1,d
7073,4,0,b
7074,100,0,b
7075,16,0,b
7076,19,0,b
7077,90,0,b
7078,3,0,a
7079,20,0,b
7080,40,0,b
7081,74,1,d
7082,12,1,d
7083,50,1,d
7084,1,0,b
7085,4,0,b
7086,12,0,b
7087,35,1,d
7088,10,0,b
7089,30,0,a
7090,100,0,b
7091,20,0,b
7092,15,0,b
7093,15,0,b
7094,150,0,a
7095,25,0,b
7096,50,0,b
7097,50,0,b
7098,10,0,a
7099,27,0,b
7100,7,0,b
7101,5,0,b
7102,20,0,a
7103,100,1,d
7104,4,1,d
7105,40,1,d
7106,4,0,a
7107,4,0,b
7108,400,0,b
7109,6,0,b
7110,3,1,c
7111,20,0,b
7112,15,1,d
7113,35,0,b
7114,15,1,c
7115,20,0,b
7116,35,0,b
7117,5,0,b
7118,3,0,b
7119,25,0,b
7120,50,0,b
7121,8,0,b
7122,6,0,b
7123,3,0,a
7124,2,0,b
7125,4,0,b
7126,5,0,a
7127,30,0,b
7128,3,0,a
7129,12,1,c
7130,20,0,b
7131,50,1,d
7132,10,0,a
7133,15,0,a
7134,15,0,a
7135,2,0,a
7136,20,0,a
7137,60,0,b
7138,1,0,b
7139,26,0,b
7140,15,1,c
7141,2,0,b
7142,30,0,b
7143,10,0,b
7144,50,1,d
7145,20,1,c
7146,1,0,b
7147,5,0,b
7148,2,0,a
7149,10,1,d
7150,4,0,b
7151,30,0,b
7152,30,1,d
7153,3,0,b
7154,2,1,d
7155,15,0,b
7156,5,0,b
7157,50,0,b
7158,4,0,b
7159,5,0,a
7160,2,0,b
7161,5,0,b
7162,1,0,a
7163,2,0,a
7164,12,0,b
7165,10,0,b
7166,3,1,d
7167,40,1,d
7168,30,0,b
7169,40,1,c
7170,40,1,d
7171,10,0,b
7172,10,0,b
7173,2,0,b
7174,5,0,b
7175,1,0,b
7176,35,0,b
7177,10,0,b
7178,30,1,d
7179,1,0,b
7180,10,0,b
7181,4,0,a
7182,2,0,b
7183,25,0,b
7184,8,1,d
7185,25,0,a
7186,3,0,b
7187,1,1,d
7188,10,0,b
7189,3,0,b
7190,10,0,b
7191,1,0,b
7192,4,0,b
7193,4,1,d
7194,15,0,b
7195,50,1,d
7196,30,1,d
7197,100,0,b
7198,20,0,b
7199,30,0,a
7200,1,0,b
7201,15,1,c
7202,10,0,b
7203,1,0,b
7204,3,0,b
7205,50,0,b
7206,2,0,b
7207,1,0,a
7208,15,0,b
7209,2,0,b
7210,1,0,a
7211,25,0,a
7212,30,0,a
7213,15,0,b
7214,8,0,b
7215,14,0,a
7216,2,1,d
7217,100,0,a
7218,1000,0,a
7219,40,0,b
7220,70,0,b
7221,1,0,b
7222,25,0,b
7223,40,0,b
7224,100,1,d
7225,5,0,b
7226,1,0,b
7227,10,0,a
7228,25,0,b
7229,6,0,b
7230,3,0,b
7231,6,0,b
7232,5,0,b
7233,50,0,b
7234,20,0,b
7235,22,0,b
7236,40,0,b
7237,20,1,d
7238,10,0,b
7239,165,0,a
7240,10,0,a
7241,2,0,b
7242,2,1,d
7243,20,0,b
7244,10,0,b
7245,45,0,b
7246,25,1,d
7247,20,0,a
7248,150,0,b
7249,6,0,b
7250,10,0,a
7251,5,0,b
7252,1,0,b
7253,6,0,b
7254,1,0,a
7255,2,0,b
7256,5,0,b
7257,6,0,a
7258,8,0,b
7259,50,0,b
7260,1,0,b
7261,20,0,b
7262,12,1,c
7263,25,0,a
7264,15,0,b
7265,120,0,b
7266,20,0,b
7267,10,0,b
7268,15,0,a
7269,7,0,a
7270,300,1,d
7271,4,0,b
7272,40,1,c
7273,40,0,b
7274,35,0,b
7275,50,0,a
7276,12,0,b
7277,3,1,d
7278,20,1,d
7279,20,0,a
7280,14,0,b
7281,1,0,b
7282,100,1,d
7283,25,0,b
7284,50,0,b
7285,2,0,b
7286,100,0,b
7287,10,0,b
7288,15,0,a
7289,20,0,a
7290,20,1,c
7291,100,0,b
7292,58,1,d
7293,4,0,b
7294,3,0,b
7295,30,1,c
7296,2,0,b
7297,5,0,b
7298,40,1,c
7299,40,1,d
7300,35,0,b
7301,10,0,a
7302,20,0,b
7303,3,0,b
7304,7,0,b
7305,15,1,d
7306,3,0,a
7307,15,0,b
7308,8,0,b
7309,500,0,b
7310,1,0,b
7311,150,0,b
7312,50,1,d
7313,75,0,b
7314,3,0,b
7315,3,0,a
7316,30,0,b
7317,10,0,b
7318,8,0,b
7319,40,0,a
7320,10,1,d
7321,15,0,a
7322,10,0,b
7323,40,0,b
7324,5,0,b
7325,5,0,b
7326,8,0,b
7327,15,1,c
7328,4,0,b
7329,12,0,b
7330,12,1,c
7331,2,0,b
7332,15,1,c
7333,12,1,c
7334,40,1,d
7335,2,0,a
7336,20,0,b
7337,100,1,d
7338,20,1,d
7339,130,0,b
7340,40,1,d
7341,20,0,b
7342,30,1,d
7343,32,0,b
7344,4,0,b
7345,3,0,b
7346,25,0,b
7347,5,0,a
7348,30,0,b
7349,2,0,b
7350,30,0,b
7351,11,1,d
7352,2,0,b
7353,6,0,b
7354,4,0,b
7355,20,0,a
7356,5,0,b
7357,15,0,b
7358,6,0,a
7359,10,0,b
7360,10,0,b
7361,2,0,b
7362,20,0,a
7363,45,0,b
7364,7,0,a
7365,6,0,b
7366,100,1,d
7367,200,0,b
7368,25,0,b
7369,8,0,b
7370,22,1,c
7371,12,0,b
7372,3,0,b
7373,4,0,b
7374,5,0,b
7375,5,0,b
7376,25,0,b
7377,7,0,b
7378,2,0,b
7379,200,1,d
7380,2,0,b
7381,10,0,a
7382,3,0,b
7383,30,1,c
7384,50,0,b
7385,2,0,b
7386,7,0,b
7387,1,0,a
7388,3,0,b
7389,4,0,a
7390,5,0,b
7391,16,0,b
7392,50,0,a
7393,25,1,d
7394,2,1,d
7395,100,0,b
7396,6,0,b
7397,50,0,b
7398,6,0,a
7399,30,0,b
7400,50,0,a
7401,40,0,b
7402,100,0,b
7403,10,0,b
7404,50,0,b
7405,15,0,a
7406,15,0,b
7407,5,0,b
7408,5,0,a
7409,40,0,b
7410,5,0,a
7411,6,0,b
7412,15,1,d
7413,50,0,a
7414,50,0,b
7415,30,0,b
7416,4,0,b
7417,25,0,b
7418,15,1,d
7419,6,0,b
7420,2,0,a
7421,1,0,b
7422,60,1,d
7423,10,0,b
7424,6,0,b
7425,60,0,b
7426,40,0,b
7427,250,0,b
7428,7,0,a
7429,150,0,b
7430,2,0,b
7431,50,0,a
7432,300,0,b
7433,10,0,b
7434,10,1,d
7435,15,0,a
7436,20,0,b
7437,10,0,b
7438,100,0,b
7439,7,0,a
7440,4,0,b
7441,100,0,a
7442,6,0,a
7443,4,0,b
7444,14,0,b
7445,5,0,b
7446,20,0,a
7447,10,0,b
7448,2,0,b
7449,3,0,b
7450,40,0,b
7451,2,0,b
7452,3,0,a
7453,50,0,a
7454,20,0,b
7455,12,0,a
7456,120,0,a
7457,20,0,b
7458,50,0,b
7459,50,0,b
7460,1,0,b
7461,30,1,d
7462,40,0,b
7463,50,0,b
7464,20,0,b
7465,40,1,d
7466,150,0,b
7467,5,0,b
7468,3,0,b
7469,4,0,b
7470,4,0,a
7471,1,0,a
7472,7,0,b
7473,20,0,b
7474,2,0,a
7475,7,0,a
7476,15,0,b
7477,40,1,d
7478,2,0,b
7479,2,0,b
7480,50,0,b
7481,15,0,b
7482,5,0,b
7483,9,1,c
7484,7,0,b
7485,70,0,b
7486,1,0,b
7487,200,0,b
7488,8,0,b
7489,10,0,b
7490,5,0,b
7491,8,0,b
7492,8,0,b
7493,1,0,b
7494,75,0,a
7495,50,1,d
7496,10,0,b
7497,1,0,b
7498,10,0,b
7499,30,1,d
7500,2,0,a
7501,15,0,b
7502,2,0,b
7503,500,1,d
7504,20,0,a
7505,6,0,a
7506,20,0,b
7507,1,0,b
7508,10,0,b
7509,200,0,b
7510,18,1,d
7511,2,0,a
7512,10,0,b
7513,25,0,b
7514,2,1,d
7515,200,0,a
7516,3,0,b
7517,40,0,b
7518,1,0,b
7519,2,1,d
7520,30,1,c
7521,7,1,d
7522,10,0,a
7523,4,0,b
7524,1,0,b
7525,10,0,b
7526,15,0,a
7527,10,0,b
7528,25,0,b
7529,20,1,d
7530,20,0,b
7531,6,0,b
7532,8,0,b
7533,280,1,c
7534,6,1,d
7535,75,1,d
7536,50,0,b
7537,8,0,b
7538,15,0,b
7539,10,0,b
7540,1,0,b
7541,3,0,a
7542,1,0,b
7543,100,0,b
