id,degree,Y
7135,5,0
7136,8,1
7137,3,0
7138,5,0
7139,2,1
7140,3,0
7141,7,1
7142,6,1
7143,7,0
7144,8,1
7145,4,0
7146,5,0
7147,10,0
7148,4,0
7149,7,0
7150,4,1
7151,4,0
7152,8,0
7153,6,0
7154,5,0
7155,6,0
7156,4,1
7157,1,0
7158,5,1
7159,5,0
7160,5,0
7161,4,0
7162,6,1
7163,5,0
7164,5,0
7165,8,1
7166,3,0
7167,6,0
7168,6,0
7169,5,0
7170,5,0
7171,9,0
7172,1,0
7173,9,1
7174,8,0
7175,2,1
7176,8,1
7177,5,1
7178,7,0
7179,9,0
7180,5,0
7181,7,0
7182,4,1
7183,7,0
7184,6,0
7185,7,0
7186,7,0
7187,5,0
7188,6,0
7189,6,0
7190,5,0
7191,6,0
7192,8,1
7193,5,0
7194,5,0
7195,4,1
7196,7,0
7197,1,0
7198,8,0
7199,5,1
7200,6,0
7201,8,1
7202,4,0
7203,9,0
7204,7,0
7205,6,0
7206,5,0
7207,5,0
7208,2,0
7209,10,0
7210,7,1
7211,11,0
7212,9,0
7213,4,0
7214,6,0
7215,6,0
7216,13,0
7217,3,0
7218,12,0
7219,8,0
7220,5,0
7221,6,0
7222,6,0
7223,6,0
7224,4,0
7225,8,0
7226,9,0
7227,5,0
7228,5,0
7229,4,0
7230,5,0
7231,7,1
7232,4,0
7233,6,0
7234,5,0
7235,7,0
7236,10,0
7237,7,0
7238,7,0
7239,9,1
7240,8,0
7241,4,0
7242,10,0
7243,3,0
7244,3,0
7245,5,0
7246,4,0
7247,10,1
7248,6,0
7249,7,1
7250,5,0
7251,5,0
7252,7,0
7253,7,0
7254,8,0
7255,5,0
7256,3,0
7257,6,0
7258,6,0
7259,3,0
7260,7,0
7261,8,0
7262,5,0
7263,3,0
7264,4,1
7265,4,0
7266,8,1
7267,9,1
7268,6,0
7269,5,0
7270,6,0
7271,5,1
7272,8,0
7273,6,0
7274,6,0
7275,8,0
7276,12,1
7277,5,0
7278,7,0
7279,4,0
7280,5,1
7281,5,1
7282,6,0
7283,6,1
7284,6,0
7285,9,0
7286,5,0
7287,4,0
7288,2,0
7289,10,0
7290,2,1
7291,7,0
7292,3,0
7293,9,0
7294,7,0
7295,8,0
7296,3,0
7297,6,0
7298,6,0
7299,7,0
7300,7,0
7301,10,0
7302,8,0
7303,7,1
7304,11,0
7305,3,0
7306,8,0
7307,5,0
7308,1,0
7309,6,1
7310,6,1
7311,5,0
7312,6,0
7313,7,1
7314,5,0
7315,4,0
7316,5,0
7317,6,1
7318,9,0
7319,5,0
7320,3,0
7321,6,0
7322,4,0
7323,8,1
7324,3,0
7325,6,0
7326,5,1
7327,2,0
7328,8,0
7329,4,0
7330,5,0
7331,5,1
7332,10,0
7333,5,1
7334,5,0
7335,10,0
7336,4,0
7337,6,0
7338,9,0
7339,4,0
7340,4,0
7341,8,0
7342,6,0
7343,4,1
7344,8,0
7345,5,0
7346,7,0
7347,6,0
7348,6,0
7349,4,0
7350,7,0
7351,7,0
7352,5,0
7353,9,0
7354,6,0
7355,4,0
7356,5,0
7357,8,0
7358,4,1
7359,10,0
7360,8,0
7361,6,0
7362,4,1
7363,4,0
7364,6,0
7365,7,0
7366,9,0
7367,2,0
7368,3,1
7369,4,0
7370,5,0
7371,10,0
7372,3,0
7373,7,0
7374,4,0
7375,10,0
7376,8,0
7377,4,0
7378,5,1
7379,6,0
7380,8,1
7381,10,0
7382,7,0
7383,5,0
7384,12,0
7385,5,1
7386,4,0
7387,6,0
7388,10,0
7389,4,0
7390,8,0
7391,5,0
7392,6,1
7393,4,0
7394,6,0
7395,7,0
7396,10,0
7397,9,1
7398,10,0
7399,8,1
7400,5,0
7401,10,1
7402,7,1
7403,4,0
7404,6,0
7405,4,0
7406,8,1
7407,5,0
7408,12,0
7409,5,1
7410,6,0
7411,4,1
7412,3,0
7413,8,0
7414,5,0
7415,6,0
7416,7,1
7417,2,0
7418,3,0
7419,4,0
7420,9,0
7421,8,0
7422,7,0
7423,10,0
7424,5,0
7425,3,0
7426,8,0
7427,8,0
7428,7,0
7429,2,0
7430,5,0
7431,5,0
7432,5,0
7433,8,0
7434,8,0
7435,8,0
7436,5,0
7437,8,1
7438,5,0
7439,4,0
7440,6,1
7441,8,1
7442,3,0
7443,6,0
7444,5,0
7445,4,1
7446,4,0
7447,4,0
7448,2,0
7449,7,0
7450,6,0
7451,10,0
7452,9,0
7453,9,0
7454,9,0
7455,8,0
7456,3,0
7457,3,1
7458,6,0
7459,3,1
7460,3,0
7461,7,0
7462,5,0
7463,5,1
7464,6,1
7465,6,0
7466,2,0
7467,6,0
7468,6,0
7469,4,0
7470,4,0
7471,8,0
7472,6,0
7473,5,0
7474,8,0
7475,3,0
7476,6,1
7477,3,0
7478,3,0
7479,7,0
7480,4,0
7481,5,1
7482,4,0
7483,6,0
7484,4,0
7485,6,0
7486,5,1
7487,3,0
7488,11,0
7489,3,0
7490,8,0
7491,7,0
7492,2,0
7493,4,0
7494,7,0
7495,3,0
7496,6,0
7497,5,0
7498,6,0
7499,7,0
7500,7,0
7501,5,0
7502,8,0
7503,3,0
7504,6,0
7505,4,0
7506,5,0
7507,9,0
7508,6,1
7509,9,0
7510,6,0
7511,7,0
7512,7,0
7513,9,0
7514,9,0
7515,8,0
7516,8,1
7517,8,0
7518,1,0
7519,7,0
7520,9,0
7521,5,0
7522,2,0
7523,2,0
7524,10,0
7525,3,1
7526,1,0
7527,3,0
7528,1,0
7529,6,0
7530,4,1
7531,6,0
7532,7,1
7533,5,0
7534,7,0
7535,10,0
7536,5,0
7537,6,0
7538,5,1
7539,7,0
7540,6,0
7541,7,0
7542,6,0
7543,4,0
7544,12,0
7545,8,0
7546,6,0
7547,10,0
7548,5,0
7549,3,1
7550,6,0
7551,8,1
7552,6,0
7553,8,0
7554,4,0
7555,10,0
7556,3,0
7557,11,0
7558,4,0
7559,4,0
7560,4,0
7561,2,0
7562,4,0
7563,4,0
7564,2,0
7565,7,0
7566,5,0
7567,3,1
7568,9,0
7569,4,0
7570,2,0
7571,4,0
7572,8,1
7573,9,0
7574,10,0
7575,7,1
7576,9,0
7577,10,0
7578,2,1
7579,6,0
7580,5,0
7581,11,1
7582,6,1
7583,8,0
7584,4,0
7585,4,0
7586,7,0
7587,6,1
7588,12,0
7589,6,0
7590,8,1
7591,2,0
7592,4,0
7593,6,0
7594,10,0
7595,6,0
7596,4,0
7597,6,1
7598,5,0
7599,9,0
7600,5,0
7601,3,1
7602,8,1
7603,4,1
7604,7,0
7605,4,1
7606,8,0
7607,1,0
7608,6,0
7609,7,0
7610,7,0
7611,6,0
7612,8,0
7613,3,0
7614,2,0
7615,6,0
7616,8,0
7617,7,0
7618,8,0
7619,11,0
7620,2,0
7621,3,0
7622,4,0
7623,7,0
7624,4,0
7625,3,0
7626,7,1
7627,6,0
7628,9,1
7629,5,1
7630,8,0
7631,3,0
7632,4,0
7633,1,0
7634,4,0
7635,5,0
7636,7,0
7637,8,0
7638,8,0
7639,7,0
7640,6,1
7641,4,0
7642,4,0
7643,10,0
7644,6,0
7645,4,0
7646,5,0
7647,3,1
7648,4,0
7649,3,1
7650,2,0
7651,5,1
7652,8,0
7653,8,0
7654,5,0
7655,8,0
7656,6,0
7657,8,1
7658,6,0
7659,5,1
7660,10,0
7661,4,0
7662,7,0
7663,6,0
7664,3,0
7665,7,0
7666,9,0
7667,4,1
7668,8,0
7669,6,0
7670,4,0
7671,8,0
7672,4,0
7673,5,1
7674,4,0
7675,9,0
7676,5,0
7677,7,0
7678,3,0
7679,6,0
7680,4,0
7681,5,0
7682,6,1
7683,4,0
7684,6,0
7685,9,0
7686,7,0
7687,6,0
7688,5,0
7689,2,1
7690,4,0
7691,5,0
7692,3,0
7693,4,0
7694,2,1
7695,3,1
7696,5,1
7697,5,1
7698,5,0
7699,5,1
7700,3,0
7701,8,0
7702,6,0
7703,4,0
7704,12,0
7705,5,0
7706,6,0
7707,4,0
7708,10,0
7709,4,0
7710,6,0
7711,8,0
7712,6,0
7713,8,1
7714,6,0
7715,9,0
7716,6,0
7717,6,0
7718,8,1
7719,8,0
7720,9,0
7721,7,0
7722,8,0
7723,5,0
7724,7,1
7725,7,0
7726,5,0
7727,8,0
7728,7,0
7729,2,0
7730,4,0
7731,5,0
7732,8,0
7733,2,0
7734,6,0
7735,2,0
7736,3,0
7737,5,0
7738,9,0
7739,1,0
7740,6,0
7741,9,1
7742,5,0
7743,10,0
7744,7,0
7745,8,0
7746,3,1
7747,4,1
7748,4,0
7749,11,0
7750,8,1
7751,5,0
7752,4,0
7753,7,0
7754,6,0
7755,5,0
7756,4,0
7757,2,0
7758,4,0
7759,9,0
7760,5,0
7761,5,0
7762,5,0
7763,8,1
7764,10,1
7765,9,0
7766,3,0
7767,1,0
7768,8,1
7769,7,0
7770,7,1
7771,15,0
7772,6,0
7773,4,0
7774,7,0
7775,7,0
7776,5,0
7777,9,0
7778,6,0
7779,6,0
7780,5,0
7781,6,1
7782,5,0
7783,4,0
7784,3,1
7785,8,1
7786,4,0
7787,10,1
7788,7,1
7789,5,0
7790,5,1
7791,2,0
7792,5,1
7793,6,0
7794,5,0
7795,11,0
7796,12,0
7797,11,0
7798,9,0
7799,6,0
7800,6,0
7801,7,1
7802,11,0
7803,8,0
7804,7,0
7805,6,0
7806,7,1
7807,5,1
7808,6,0
7809,8,0
7810,7,0
7811,5,0
7812,8,0
7813,3,1
7814,2,0
7815,3,0
7816,7,0
7817,11,1
7818,7,1
7819,7,0
7820,7,0
7821,2,0
7822,9,0
7823,6,0
7824,5,0
7825,3,0
7826,1,0
7827,5,0
7828,12,0
7829,8,1
7830,3,0
7831,7,1
7832,5,0
7833,5,1
7834,6,0
7835,5,0
7836,6,0
7837,10,0
7838,3,0
7839,8,1
7840,7,0
7841,4,0
7842,6,0
7843,7,1
7844,6,0
7845,5,0
7846,5,0
7847,2,0
7848,4,0
7849,4,1
7850,5,0
7851,10,0
7852,8,0
7853,5,0
7854,11,0
7855,5,1
7856,3,0
7857,9,0
7858,3,0
7859,3,0
7860,8,0
7861,3,1
7862,7,1
7863,0,0
7864,5,0
7865,8,0
7866,5,0
7867,9,0
7868,10,0
7869,6,0
7870,9,0
7871,1,0
7872,4,0
7873,2,1
7874,4,0
7875,6,0
7876,4,0
7877,7,0
7878,1,0
7879,8,0
7880,2,0
7881,8,0
7882,7,0
7883,7,1
7884,5,0
7885,2,0
7886,3,0
7887,4,0
7888,6,1
7889,7,1
7890,9,0
7891,3,0
7892,6,1
7893,3,0
7894,9,0
7895,7,0
7896,6,0
7897,5,0
7898,7,0
7899,8,0
7900,8,0
7901,6,1
7902,6,0
7903,5,0
7904,7,0
7905,8,0
7906,9,0
7907,8,0
7908,5,1
7909,11,0
7910,6,0
7911,5,0
7912,11,0
7913,7,0
7914,5,0
7915,9,0
7916,8,0
7917,5,1
7918,7,0
7919,14,0
7920,9,0
7921,6,0
7922,2,0
7923,9,0
7924,9,0
7925,7,0
7926,4,0
7927,5,0
7928,6,1
7929,5,0
7930,8,1
7931,8,0
7932,7,0
7933,5,1
7934,6,1
7935,2,0
7936,5,1
7937,6,0
7938,4,0
7939,4,0
7940,9,0
7941,11,0
7942,6,0
7943,8,0
7944,7,0
7945,7,0
7946,4,0
7947,4,0
7948,4,0
7949,2,0
7950,4,0
7951,4,0
7952,2,0
7953,7,0
7954,7,1
7955,3,0
7956,5,0
7957,5,0
7958,10,0
7959,11,0
7960,11,0
7961,6,0
7962,4,1
7963,8,0
7964,5,0
7965,4,0
7966,5,0
7967,6,0
7968,8,1
7969,9,0
7970,4,0
7971,7,0
7972,7,0
7973,8,0
7974,7,0
7975,7,0
7976,5,0
7977,1,1
7978,8,0
7979,4,1
7980,4,0
7981,6,1
7982,5,0
7983,9,0
7984,4,0
7985,7,0
7986,3,0
7987,10,1
7988,2,1
7989,9,0
7990,5,0
7991,7,0
7992,9,0
7993,7,0
7994,7,0
7995,10,0
7996,6,0
7997,2,0
7998,10,0
7999,6,0
8000,6,0
8001,8,0
8002,5,0
8003,4,0
8004,5,0
8005,5,0
8006,8,1
8007,5,0
8008,7,0
8009,8,1
8010,5,0
8011,2,0
8012,6,0
8013,10,0
8014,4,0
8015,7,0
8016,8,0
8017,11,0
8018,4,1
8019,7,0
8020,13,0
8021,10,0
8022,5,0
8023,7,0
8024,8,0
8025,7,0
8026,5,0
8027,4,0
8028,7,0
8029,8,1
8030,3,0
8031,2,1
8032,10,0
8033,7,0
8034,6,0
8035,10,0
8036,8,1
8037,11,0
8038,7,0
8039,10,0
8040,7,1
8041,9,0
8042,6,0
8043,2,0
8044,6,0
8045,8,1
8046,3,0
8047,10,0
8048,3,0
8049,7,0
8050,12,0
8051,6,0
8052,6,0
8053,11,1
8054,5,1
8055,11,1
8056,7,0
8057,2,0
8058,6,0
8059,9,0
8060,7,0
8061,9,0
8062,5,0
8063,4,0
8064,2,0
8065,7,1
8066,7,0
8067,4,0
8068,4,0
8069,5,1
8070,6,0
8071,8,0
8072,6,0
8073,9,0
8074,6,0
8075,8,0
8076,2,0
8077,11,0
8078,8,0
8079,5,0
8080,3,1
8081,2,0
8082,7,0
8083,5,1
8084,5,0
8085,5,0
8086,4,0
8087,4,0
8088,1,1
8089,6,0
8090,3,0
8091,9,0
8092,7,0
8093,3,1
8094,4,0
8095,8,0
8096,4,0
8097,5,0
8098,5,0
8099,5,1
8100,8,0
8101,8,0
8102,9,0
8103,6,0
8104,3,0
8105,1,0
8106,3,1
8107,5,1
8108,11,0
8109,5,0
8110,6,0
8111,7,0
8112,4,0
8113,6,0
8114,7,0
8115,2,0
8116,9,0
8117,9,1
8118,2,0
8119,5,0
8120,6,1
8121,7,0
8122,4,0
8123,3,0
8124,6,0
8125,6,0
8126,8,1
8127,3,0
8128,9,0
8129,4,1
8130,5,0
8131,8,0
8132,4,0
8133,4,0
8134,6,0
8135,4,1
8136,8,1
8137,5,0
8138,5,0
8139,9,0
8140,5,1
8141,9,0
8142,8,0
8143,7,0
8144,5,0
8145,6,0
8146,9,0
8147,7,0
8148,7,0
8149,9,0
8150,3,0
8151,3,0
8152,9,0
8153,13,0
8154,4,0
8155,6,1
8156,1,1
8157,6,0
8158,11,0
8159,5,0
8160,11,1
8161,9,1
8162,1,0
8163,8,0
8164,6,0
8165,7,0
8166,10,0
8167,13,0
8168,4,0
8169,9,0
8170,9,0
8171,3,0
8172,3,1
8173,4,0
8174,6,0
8175,6,0
8176,7,0
8177,7,0
8178,5,0
8179,6,0
8180,7,0
8181,8,0
8182,5,0
8183,3,0
8184,5,0
8185,3,0
8186,8,0
8187,8,0
8188,4,0
8189,9,0
8190,5,0
8191,7,0
8192,9,0
8193,7,1
8194,7,0
8195,6,0
8196,9,0
8197,6,1
8198,10,0
8199,5,0
8200,15,0
8201,8,0
8202,4,0
8203,8,0
8204,2,0
8205,5,0
8206,9,0
8207,6,0
8208,8,1
8209,7,0
8210,2,0
8211,6,1
8212,3,1
8213,9,0
8214,6,0
8215,5,0
8216,3,1
8217,12,0
8218,3,0
8219,8,1
8220,5,0
8221,6,0
8222,10,0
8223,5,0
8224,5,0
8225,6,0
8226,3,0
8227,4,1
8228,3,0
8229,8,0
8230,11,1
8231,7,0
8232,5,0
8233,10,0
8234,5,0
8235,3,1
8236,7,1
8237,5,0
8238,5,0
8239,5,1
8240,6,0
8241,6,0
8242,9,1
8243,6,0
8244,5,1
8245,11,0
8246,2,0
8247,8,0
8248,10,0
8249,7,0
8250,7,0
8251,5,0
8252,4,0
8253,7,0
8254,4,0
8255,8,0
8256,5,0
8257,3,0
8258,8,0
8259,5,0
8260,6,0
8261,15,0
8262,4,1
8263,6,0
8264,4,0
8265,6,0
8266,5,1
8267,6,0
8268,12,0
8269,7,0
8270,5,0
8271,9,0
8272,4,1
8273,5,0
8274,6,0
8275,8,0
8276,7,0
8277,6,0
8278,3,1
8279,8,0
8280,6,0
8281,8,0
8282,10,0
8283,5,0
8284,5,0
8285,6,0
8286,4,0
8287,9,1
8288,2,0
8289,7,0
8290,7,0
8291,4,0
8292,5,1
8293,8,0
8294,12,0
8295,4,0
8296,8,1
8297,6,0
8298,4,0
8299,7,0
8300,5,0
8301,5,0
8302,12,1
8303,8,0
8304,11,0
8305,3,0
8306,4,0
8307,6,0
8308,6,0
8309,8,0
8310,7,0
8311,7,0
8312,9,0
8313,5,0
8314,6,0
8315,3,0
8316,5,0
8317,2,1
8318,4,0
8319,5,0
8320,5,0
8321,11,1
8322,6,1
8323,3,0
8324,4,1
8325,6,0
8326,4,0
8327,5,0
8328,8,1
8329,6,0
8330,6,1
8331,4,0
8332,4,0
8333,6,0
8334,8,0
8335,9,1
8336,6,0
8337,5,0
8338,4,0
8339,8,0
8340,7,0
8341,6,0
8342,6,1
8343,4,0
8344,8,1
8345,7,1
8346,4,0
8347,7,0
8348,4,1
8349,3,0
8350,6,0
8351,4,0
8352,10,0
8353,4,1
8354,13,0
8355,9,0
8356,6,1
8357,8,0
8358,7,0
8359,3,0
8360,4,0
8361,6,1
8362,3,0
8363,4,1
8364,4,0
8365,8,0
8366,8,0
8367,5,1
8368,6,0
8369,4,0
8370,2,0
8371,5,0
8372,4,1
8373,7,1
8374,4,0
8375,7,1
8376,9,0
8377,8,0
8378,12,0
8379,7,0
8380,10,1
8381,4,0
8382,5,1
8383,9,0
8384,8,0
8385,9,1
8386,15,0
8387,5,0
8388,5,1
8389,6,0
8390,4,0
8391,7,0
8392,3,0
8393,7,0
8394,5,0
8395,9,0
8396,6,0
8397,9,0
8398,6,1
8399,7,0
8400,3,1
8401,3,0
8402,10,1
8403,7,0
8404,6,0
8405,8,0
8406,6,0
8407,9,1
8408,4,0
8409,5,0
8410,4,1
8411,11,0
8412,8,0
8413,6,0
8414,4,0
8415,7,0
8416,4,1
8417,10,0
8418,5,0
8419,6,0
8420,7,0
8421,8,1
8422,7,0
8423,8,1
8424,7,0
8425,4,1
8426,7,0
8427,7,0
8428,8,0
8429,9,0
8430,6,0
8431,6,0
8432,8,0
8433,2,1
8434,3,0
8435,5,0
8436,6,0
8437,2,0
8438,9,0
8439,5,1
8440,6,1
8441,4,1
8442,6,0
8443,4,0
8444,7,0
8445,2,0
8446,5,0
8447,5,1
8448,11,0
8449,2,0
8450,8,0
8451,8,1
8452,4,0
8453,5,0
8454,6,1
8455,4,0
8456,6,0
8457,10,0
8458,3,0
8459,8,0
8460,5,0
8461,7,1
8462,6,1
8463,7,0
8464,7,1
8465,4,1
8466,5,0
8467,8,1
8468,5,0
8469,8,1
8470,5,0
8471,9,0
8472,4,0
8473,3,1
8474,3,1
8475,3,0
8476,3,0
8477,8,0
8478,4,0
8479,2,0
8480,4,0
8481,4,0
8482,9,0
8483,6,0
8484,5,0
8485,4,1
8486,7,0
8487,6,0
8488,9,0
8489,8,1
8490,10,1
8491,6,0
8492,3,0
8493,9,0
8494,8,0
8495,11,0
8496,9,1
8497,5,0
8498,4,0
8499,6,1
8500,14,0
8501,7,1
8502,3,1
8503,9,0
8504,6,0
8505,3,0
8506,8,1
8507,4,0
8508,9,0
8509,12,1
8510,6,1
8511,8,0
8512,7,0
8513,2,0
8514,8,0
8515,7,0
8516,6,0
8517,5,0
8518,5,0
8519,4,0
8520,3,0
8521,5,0
8522,12,0
8523,10,0
8524,6,0
8525,8,1
8526,3,1
8527,2,0
8528,6,0
8529,4,0
8530,2,0
8531,9,0
8532,4,1
8533,8,0
8534,3,1
8535,3,0
8536,5,0
8537,3,1
8538,8,0
8539,4,0
8540,9,0
8541,9,1
8542,3,0
8543,3,1
8544,6,0
8545,4,0
8546,6,1
8547,9,0
8548,6,0
8549,9,0
8550,6,0
8551,4,0
8552,5,0
8553,7,0
8554,5,0
8555,5,0
8556,10,0
8557,5,0
8558,3,0
8559,13,0
8560,3,0
8561,5,0
8562,7,0
8563,10,1
8564,7,0
8565,7,0
8566,7,0
8567,3,0
8568,1,1
8569,10,0
8570,9,0
8571,4,1
8572,4,0
8573,5,0
8574,8,0
8575,8,0
8576,6,0
8577,8,1
8578,6,0
8579,4,0
8580,6,0
8581,8,1
8582,5,0
8583,6,0
8584,5,0
8585,8,0
8586,6,0
8587,6,0
8588,6,0
8589,7,0
8590,5,0
8591,3,0
8592,4,0
8593,11,0
8594,2,0
8595,2,1
8596,6,0
8597,6,0
8598,10,0
8599,4,0
8600,11,1
8601,8,0
8602,10,0
8603,4,1
8604,5,0
8605,6,1
8606,6,0
8607,5,0
8608,8,1
8609,5,0
8610,4,0
8611,10,1
8612,2,0
8613,4,0
8614,7,0
8615,5,0
8616,10,1
8617,7,0
8618,8,0
8619,8,0
8620,3,0
8621,4,0
8622,7,0
8623,3,0
8624,7,1
8625,4,0
8626,6,0
8627,9,1
8628,5,0
8629,6,0
8630,4,0
8631,6,1
8632,3,0
8633,2,0
8634,11,0
8635,7,0
8636,6,0
8637,6,0
8638,11,0
8639,6,0
8640,4,0
8641,2,0
8642,4,1
8643,4,0
8644,12,0
8645,10,0
8646,9,0
8647,11,0
8648,6,0
8649,12,0
8650,2,0
8651,6,0
8652,3,0
8653,7,0
8654,8,0
8655,7,1
8656,6,0
8657,6,0
8658,5,1
8659,7,0
8660,4,0
8661,5,0
8662,7,0
8663,10,0
8664,2,0
8665,7,0
8666,5,0
8667,9,0
8668,7,0
8669,5,0
8670,6,0
8671,7,0
8672,6,0
8673,9,0
8674,6,0
8675,3,1
8676,10,0
8677,9,0
8678,6,1
8679,10,0
8680,4,0
8681,7,0
8682,8,0
8683,3,0
8684,10,0
8685,8,0
8686,6,1
8687,6,0
8688,2,0
8689,9,0
8690,4,0
8691,5,0
8692,6,0
8693,8,0
8694,6,0
8695,2,1
8696,5,1
8697,2,1
8698,6,0
8699,6,1
8700,7,0
8701,4,0
8702,6,0
8703,11,0
8704,1,0
8705,6,0
8706,8,0
8707,2,0
8708,7,0
8709,5,0
8710,9,0
8711,5,0
8712,4,0
8713,6,0
8714,5,1
8715,6,0
8716,5,0
8717,4,0
8718,4,0
8719,8,0
8720,6,1
8721,3,1
8722,8,0
8723,3,1
8724,5,0
8725,8,1
8726,2,1
8727,4,0
8728,4,0
8729,3,0
8730,10,0
8731,4,0
8732,6,0
8733,6,1
8734,11,0
8735,5,1
8736,2,0
8737,3,0
8738,5,0
8739,6,0
8740,2,0
8741,3,1
8742,6,0
8743,9,0
8744,4,0
8745,10,0
8746,7,0
8747,5,0
8748,5,1
8749,8,1
8750,8,0
8751,3,0
8752,3,1
8753,3,0
8754,8,0
8755,8,0
8756,10,0
8757,9,0
8758,8,0
8759,7,0
8760,7,0
8761,3,0
8762,4,0
8763,6,0
8764,7,0
8765,8,0
8766,4,0
8767,7,0
8768,6,1
8769,13,0
8770,5,1
8771,6,1
8772,10,0
8773,7,0
8774,1,0
8775,11,1
8776,9,1
8777,8,0
8778,2,0
8779,7,1
8780,9,0
8781,9,1
8782,7,0
8783,4,0
8784,7,1
8785,8,1
8786,5,0
8787,3,0
8788,9,0
8789,6,1
8790,6,0
8791,10,0
8792,7,0
8793,8,0
8794,6,0
8795,10,1
8796,6,0
8797,6,0
8798,3,0
8799,4,0
8800,6,0
8801,6,0
8802,8,1
8803,5,0
8804,5,0
8805,5,0
8806,8,0
8807,3,0
8808,7,0
8809,4,0
8810,5,1
8811,8,0
8812,9,0
8813,8,0
8814,11,1
8815,7,0
8816,9,0
8817,7,1
8818,3,0
8819,8,0
8820,8,0
8821,8,0
8822,5,1
8823,3,0
8824,8,0
8825,6,0
8826,4,0
8827,8,0
8828,3,0
8829,3,0
8830,3,0
8831,9,0
8832,6,0
8833,8,1
8834,6,0
8835,2,0
8836,5,0
8837,11,0
8838,3,0
8839,10,0
8840,3,0
8841,4,1
8842,9,0
8843,12,0
8844,4,0
8845,8,0
8846,2,0
8847,2,0
8848,6,0
8849,7,0
8850,11,0
8851,5,0
8852,6,0
8853,4,0
8854,6,1
8855,3,0
8856,6,0
8857,9,0
8858,2,0
8859,4,1
8860,5,1
8861,9,1
8862,5,0
8863,7,0
8864,9,0
8865,8,0
8866,4,0
8867,3,1
8868,4,0
8869,8,0
8870,5,0
8871,7,0
8872,9,1
8873,5,0
8874,7,0
8875,7,0
8876,6,1
8877,3,0
8878,7,0
8879,3,0
8880,3,0
8881,10,1
8882,7,0
8883,6,0
8884,8,1
8885,3,1
8886,6,0
8887,8,1
8888,6,1
8889,3,0
8890,6,1
8891,8,0
8892,7,0
8893,5,1
8894,2,0
8895,7,0
8896,3,0
8897,3,0
8898,4,0
8899,5,0
8900,2,0
8901,4,1
8902,7,0
8903,9,0
8904,4,0
8905,3,1
8906,8,0
8907,6,1
8908,9,0
8909,5,1
8910,6,0
8911,5,0
8912,8,0
8913,3,1
8914,6,0
8915,6,0
8916,1,0
8917,3,0
8918,10,0
8919,5,1
8920,4,0
8921,3,1
8922,7,1
8923,10,0
8924,7,1
8925,4,0
8926,4,0
8927,5,0
8928,4,0
8929,8,0
8930,5,0
8931,6,0
8932,3,0
8933,5,0
8934,7,0
8935,4,0
8936,8,0
8937,4,0
8938,6,0
8939,6,1
8940,10,0
8941,6,0
8942,8,1
8943,6,0
8944,7,0
8945,5,1
8946,5,1
8947,7,0
8948,4,0
8949,4,0
8950,8,1
8951,7,0
8952,6,0
8953,9,1
8954,7,0
8955,5,1
8956,2,0
8957,4,0
8958,5,0
8959,11,0
8960,7,0
8961,8,0
8962,7,0
8963,1,0
8964,3,0
8965,9,0
8966,8,1
8967,8,0
8968,4,0
8969,8,0
8970,6,0
8971,5,0
8972,5,0
8973,3,0
8974,4,0
8975,8,0
8976,2,0
8977,6,0
8978,7,0
8979,7,0
8980,5,0
8981,7,1
8982,8,0
8983,6,0
8984,12,0
8985,2,0
8986,7,0
8987,4,1
8988,3,0
8989,12,1
8990,4,0
8991,4,0
8992,9,0
8993,5,0
8994,7,0
8995,1,0
8996,7,0
8997,4,1
8998,7,0
8999,7,0
9000,3,1
9001,9,0
9002,8,1
9003,9,0
9004,0,0
9005,4,0
9006,8,0
9007,4,1
9008,9,0
9009,6,0
9010,6,0
9011,3,0
9012,6,0
9013,4,0
9014,8,0
9015,10,0
9016,4,0
9017,8,0
9018,2,0
9019,8,0
9020,7,0
9021,2,0
9022,6,0
9023,3,0
9024,8,0
9025,7,0
9026,9,0
9027,7,1
9028,4,0
9029,5,0
9030,4,1
9031,5,0
9032,6,0
9033,5,0
9034,8,0
9035,3,0
9036,7,0
9037,6,0
9038,8,0
9039,5,0
9040,8,0
9041,7,0
9042,6,1
9043,6,0
9044,5,0
9045,6,0
9046,4,1
9047,10,0
9048,3,1
9049,7,0
9050,8,1
9051,6,0
9052,10,0
9053,5,0
9054,8,0
9055,6,0
9056,4,0
9057,5,0
9058,7,0
9059,4,0
9060,10,0
9061,2,0
9062,8,0
9063,2,0
9064,5,0
9065,7,0
9066,5,1
9067,4,0
9068,7,0
9069,5,0
9070,8,1
9071,8,1
9072,4,0
9073,5,0
9074,4,0
9075,4,0
9076,7,0
9077,8,0
9078,7,0
9079,1,0
9080,3,0
9081,11,1
9082,8,0
9083,4,1
9084,3,0
9085,3,0
9086,5,0
9087,3,0
9088,8,0
9089,3,0
9090,6,0
9091,4,0
9092,3,0
9093,10,0
9094,5,0
9095,8,1
9096,7,1
9097,3,0
9098,8,0
9099,7,0
9100,6,0
9101,3,0
9102,1,0
9103,4,0
9104,3,0
9105,9,0
9106,5,0
9107,5,0
9108,4,0
9109,5,0
9110,11,0
9111,9,0
9112,4,0
9113,5,0
9114,7,0
9115,3,1
9116,6,0
9117,7,0
9118,8,0
9119,10,1
9120,4,0
9121,4,0
9122,5,0
9123,5,0
9124,12,0
9125,8,1
9126,4,0
9127,8,0
9128,8,0
9129,7,1
9130,7,1
9131,8,0
9132,11,0
